X,Y,Z
-39.1681,17.2439,-35.0187
-40.1588,14.7842,-35.0213
-40.9953,12.2679,-35.0239
-41.6742,9.7048,-35.0265
-42.1931,7.1047,-35.0291
-42.5499,4.4777,-35.0317
-42.7434,1.8336,-35.0342
-42.7727,-0.8171,-35.0368
-42.6378,-3.4645,-35.0394
-42.3392,-6.0983,-35.0419
-41.8781,-8.7084,-35.0445
-41.2562,-11.2848,-35.0471
-40.4760,-13.8176,-35.0496
-39.5405,-16.2971,-35.0522
-38.4533,-18.7138,-35.0547
-37.2185,-21.0584,-35.0573
-35.8410,-23.3219,-35.0598
-34.3260,-25.4956,-35.0624
-32.6794,-27.5712,-35.0649
-30.9075,-29.5408,-35.0675
-29.0171,-31.3967,-35.0700
-27.0155,-33.1319,-35.0725
-24.9103,-34.7397,-35.0751
-22.7098,-36.2140,-35.0776
-20.4222,-37.5491,-35.0801
-18.0565,-38.7399,-35.0826
-15.6217,-39.7818,-35.0852
-13.1272,-40.6709,-35.0877
-10.5825,-41.4038,-35.0902
-7.9975,-41.9776,-35.0927
-5.3820,-42.3902,-35.0953
-2.7461,-42.6400,-35.0978
-0.1000,-42.7261,-35.1003
2.5463,-42.6481,-35.1028
5.1826,-42.4064,-35.1053
7.7987,-42.0019,-35.1078
10.3845,-41.4362,-35.1103
12.9303,-40.7114,-35.1129
15.4261,-39.8304,-35.1154
17.8625,-38.7966,-35.1179
20.2300,-37.6140,-35.1204
22.5197,-36.2870,-35.1229
24.7226,-34.8208,-35.1254
26.8304,-33.2212,-35.1279
28.8350,-31.4941,-35.1304
30.7287,-29.6462,-35.1329
32.5042,-27.6848,-35.1354
34.1547,-25.6172,-35.1379
35.6740,-23.4515,-35.1404
37.0561,-21.1960,-35.1429
38.2958,-18.8593,-35.1454
39.3883,-16.4504,-35.1479
40.3295,-13.9787,-35.1504
41.1158,-11.4535,-35.1529
41.7442,-8.8845,-35.1554
42.2122,-6.2818,-35.1579
42.5181,-3.6551,-35.1604
42.6611,-1.0148,-35.1624
42.6726,-0.0000,-35.1631
42.6726,0.0000,-35.1631
42.5875,2.6544,-35.1659
42.3375,5.2983,-35.1687
41.9236,7.9213,-35.1715
41.3473,10.5133,-35.1743
40.6110,13.0643,-35.1771
39.7174,15.5644,-35.1799
38.6701,18.0040,-35.1827
37.4732,20.3735,-35.1854
36.1313,22.6639,-35.1882
34.6496,24.8662,-35.1910
33.0338,26.9720,-35.1937
31.2903,28.9730,-35.1965
29.4258,30.8617,-35.1992
27.4475,32.6306,-35.2019
25.3632,34.2729,-35.2047
23.1809,35.7823,-35.2074
20.9090,37.1529,-35.2101
18.5565,38.3795,-35.2128
16.1323,39.4573,-35.2155
13.6459,40.3822,-35.2182
11.1051,41.1511,-35.2210
8.5232,41.7600,-35.2237
5.9086,42.2070,-35.2263
3.2713,42.4906,-35.2290
0.6217,42.6095,-35.2317
-2.0300,42.5634,-35.2344
-4.6737,42.3524,-35.2371
-7.2989,41.9774,-35.2397
-9.8955,41.4398,-35.2424
-12.4536,40.7418,-35.2450
-14.9632,39.8861,-35.2477
-17.4145,38.8759,-35.2504
-19.7981,37.7153,-35.2530
-22.1048,36.4087,-35.2556
-24.3256,34.9613,-35.2583
-26.4520,33.3785,-35.2609
-28.4757,31.6667,-35.2635
-30.3889,29.8324,-35.2662
-32.1841,27.8827,-35.2688
-33.8546,25.8252,-35.2714
-35.3937,23.6679,-35.2740
-36.7956,21.4192,-35.2766
-38.0547,19.0877,-35.2792
-39.1664,16.6826,-35.2818
-40.1263,14.2131,-35.2844
-40.9306,11.6887,-35.2870
-41.5763,9.1194,-35.2896
-42.0609,6.5150,-35.2922
-42.3825,3.8857,-35.2948
-42.5399,1.2415,-35.2974
-42.5326,-1.4071,-35.3000
-42.3605,-4.0501,-35.3026
-42.0243,-6.6770,-35.3051
-41.5254,-9.2779,-35.3077
-40.8657,-11.8425,-35.3103
-40.0478,-14.3610,-35.3128
-39.0749,-16.8237,-35.3154
-37.9507,-19.2209,-35.3180
-36.6796,-21.5434,-35.3205
-35.2666,-23.7822,-35.3231
-33.7171,-25.9287,-35.3256
-32.0372,-27.9745,-35.3282
-30.2334,-29.9118,-35.3307
-28.3126,-31.7330,-35.3333
-26.2824,-33.4311,-35.3358
-24.1506,-34.9995,-35.3384
-21.9254,-36.4323,-35.3409
-19.6156,-37.7237,-35.3435
-17.2300,-38.8689,-35.3460
-14.7779,-39.8635,-35.3485
-12.2688,-40.7035,-35.3511
-9.7125,-41.3858,-35.3536
-7.1188,-41.9077,-35.3561
-4.4978,-42.2673,-35.3587
-1.8596,-42.4630,-35.3612
0.7855,-42.4943,-35.3637
3.4273,-42.3610,-35.3663
6.0556,-42.0636,-35.3688
8.6601,-41.6034,-35.3713
11.2308,-40.9820,-35.3738
13.7578,-40.2020,-35.3763
16.2312,-39.2663,-35.3789
18.6415,-38.1786,-35.3814
20.9794,-36.9431,-35.3839
23.2357,-35.5647,-35.3864
25.4018,-34.0486,-35.3889
27.4694,-32.4009,-35.3914
29.4303,-30.6278,-35.3940
31.2770,-28.7362,-35.3965
33.0024,-26.7335,-35.3990
34.5998,-24.6275,-35.4015
36.0630,-22.4263,-35.4040
37.3863,-20.1384,-35.4065
38.5648,-17.7728,-35.4090
39.5937,-15.3386,-35.4115
40.4692,-12.8452,-35.4140
41.1878,-10.3023,-35.4165
41.7468,-7.7197,-35.4190
42.1441,-5.1075,-35.4216
42.3780,-2.4758,-35.4241
42.4489,0.0000,-35.4257
42.4489,-0.0000,-35.4257
42.3636,2.6522,-35.4285
42.1127,5.2937,-35.4313
41.6973,7.9141,-35.4341
41.1190,10.5034,-35.4370
40.3802,13.0514,-35.4398
39.4836,15.5480,-35.4425
38.4328,17.9836,-35.4453
37.2320,20.3486,-35.4481
35.8859,22.6339,-35.4509
34.3997,24.8305,-35.4537
32.7792,26.9298,-35.4564
31.0309,28.9236,-35.4592
29.1615,30.8042,-35.4619
27.1784,32.5643,-35.4647
25.0893,34.1969,-35.4674
22.9024,35.6957,-35.4702
20.6263,37.0548,-35.4729
18.2699,38.2691,-35.4756
15.8423,39.3336,-35.4783
13.3531,40.2444,-35.4811
10.8102,40.9983,-35.4838
8.2270,41.5914,-35.4865
5.6118,42.0219,-35.4892
2.9751,42.2881,-35.4919
0.3270,42.3891,-35.4946
-2.3221,42.3244,-35.4973
-4.9619,42.0944,-35.5000
-7.5819,41.6999,-35.5026
-10.1721,41.1425,-35.5053
-12.7222,40.4243,-35.5080
-15.2224,39.5483,-35.5107
-17.6627,38.5179,-35.5133
-20.0339,37.3370,-35.5160
-22.3264,36.0104,-35.5186
-24.5315,34.5432,-35.5213
-26.6405,32.9411,-35.5239
-28.6452,31.2105,-35.5266
-30.5377,29.3582,-35.5292
-32.3107,27.3913,-35.5318
-33.9573,25.3176,-35.5345
-35.4710,23.1452,-35.5371
-36.8459,20.8825,-35.5397
-38.0767,18.5385,-35.5423
-39.1586,16.1223,-35.5449
-40.0874,13.6434,-35.5475
-40.8594,11.1114,-35.5502
-41.4716,8.5362,-35.5528
-41.9218,5.9280,-35.5554
-42.2081,3.2969,-35.5580
-42.3294,0.6531,-35.5606
-42.2853,-1.9929,-35.5631
-42.0760,-4.6309,-35.5657
-41.7022,-7.2505,-35.5683
-41.1656,-9.8414,-35.5709
-40.4682,-12.3937,-35.5735
-39.6126,-14.8973,-35.5761
-38.6024,-17.3424,-35.5786
-37.4415,-19.7194,-35.5812
-36.1343,-22.0192,-35.5838
-34.6861,-24.2327,-35.5864
-33.1025,-26.3513,-35.5889
-31.3897,-28.3667,-35.5915
-29.5545,-30.2710,-35.5940
-27.6039,-32.0568,-35.5966
-25.5457,-33.7172,-35.5992
-23.3878,-35.2457,-35.6017
-21.1388,-36.6363,-35.6043
-18.8074,-37.8836,-35.6068
-16.4028,-38.9827,-35.6094
-13.9343,-39.9294,-35.6119
-11.4116,-40.7199,-35.6145
-8.8445,-41.3513,-35.6170
-6.2432,-41.8210,-35.6195
-3.6177,-42.1272,-35.6221
-0.9784,-42.2688,-35.6246
1.6645,-42.2452,-35.6272
4.3006,-42.0565,-35.6297
6.9196,-41.7035,-35.6322
9.5114,-41.1876,-35.6348
12.0657,-40.5107,-35.6373
14.5726,-39.6757,-35.6398
17.0223,-38.6857,-35.6424
19.4052,-37.5446,-35.6449
21.7121,-36.2569,-35.6474
23.9338,-34.8277,-35.6499
26.0619,-33.2625,-35.6525
28.0879,-31.5675,-35.6550
30.0039,-29.7493,-35.6575
31.8025,-27.8150,-35.6600
33.4766,-25.7723,-35.6626
35.0197,-23.6291,-35.6651
36.4259,-21.3937,-35.6676
37.6895,-19.0749,-35.6701
38.8058,-16.6819,-35.6726
39.7703,-14.2239,-35.6752
40.5792,-11.7106,-35.6777
41.2296,-9.1517,-35.6802
41.7187,-6.5574,-35.6827
42.0448,-3.9377,-35.6852
42.2069,-1.3029,-35.6874
42.2262,0.0000,-35.6883
42.2262,-0.0000,-35.6883
42.1406,2.6499,-35.6911
41.8889,5.2890,-35.6939
41.4720,7.9070,-35.6968
40.8917,10.4935,-35.6996
40.1503,13.0384,-35.7024
39.2507,15.5315,-35.7052
38.1965,17.9631,-35.7080
36.9918,20.3237,-35.7108
35.6415,22.6038,-35.7136
34.1508,24.7946,-35.7164
32.5256,26.8874,-35.7191
30.7725,28.8740,-35.7219
28.8982,30.7466,-35.7247
26.9102,32.4977,-35.7274
24.8164,34.1205,-35.7302
22.6250,35.6086,-35.7329
20.3447,36.9563,-35.7357
17.9844,38.1580,-35.7384
15.5535,39.2093,-35.7411
13.0616,40.1059,-35.7439
10.5166,40.8447,-35.7466
7.9321,41.4219,-35.7493
5.3166,41.8358,-35.7521
2.6804,42.0847,-35.7548
0.0340,42.1677,-35.7575
-2.6123,42.0844,-35.7602
-5.2481,41.8353,-35.7629
-7.8628,41.4212,-35.7656
-10.4463,40.8439,-35.7682
-12.9883,40.1057,-35.7709
-15.4788,39.2094,-35.7736
-17.9080,38.1586,-35.7763
-20.2664,36.9575,-35.7789
-22.5447,35.6109,-35.7816
-24.7338,34.1240,-35.7843
-26.8252,32.5028,-35.7869
-28.8106,30.7535,-35.7896
-30.6822,28.8833,-35.7922
-32.4327,26.8994,-35.7949
-34.0551,24.8096,-35.7975
-35.5431,22.6223,-35.8001
-36.8908,20.3460,-35.8028
-38.0930,17.9897,-35.8054
-39.1448,15.5628,-35.8080
-40.0422,13.0747,-35.8106
-40.7817,10.5354,-35.8133
-41.3603,7.9549,-35.8159
-41.7759,5.3432,-35.8185
-42.0266,2.7107,-35.8211
-42.1117,0.0679,-35.8237
-42.0308,-2.5750,-35.8263
-41.7841,-5.2074,-35.8289
-41.3728,-7.8191,-35.8315
-40.7984,-10.3996,-35.8341
-40.0632,-12.9389,-35.8367
-39.1702,-15.4269,-35.8393
-38.1229,-17.8538,-35.8419
-36.9253,-20.2101,-35.8445
-35.5823,-22.4864,-35.8470
-34.0992,-24.6739,-35.8496
-32.4818,-26.7639,-35.8522
-30.7366,-28.7482,-35.8548
-28.8703,-30.6189,-35.8573
-26.8904,-32.3687,-35.8599
-24.8047,-33.9908,-35.8625
-22.6215,-35.4786,-35.8651
-20.3492,-36.8265,-35.8676
-17.9970,-38.0290,-35.8702
-15.5741,-39.0815,-35.8727
-13.0901,-39.9798,-35.8753
-10.5547,-40.7205,-35.8779
-7.9779,-41.3005,-35.8804
-5.3699,-41.7176,-35.8830
-2.7411,-41.9702,-35.8855
-0.1017,-42.0574,-35.8881
2.5378,-41.9787,-35.8906
5.1670,-41.7345,-35.8932
7.7756,-41.3259,-35.8957
10.3533,-40.7544,-35.8982
12.8899,-40.0222,-35.9008
15.3755,-39.1324,-35.9033
17.8001,-38.0884,-35.9059
20.1544,-36.8943,-35.9084
22.4289,-35.5549,-35.9109
24.6148,-34.0755,-35.9135
26.7035,-32.4619,-35.9160
28.6866,-30.7205,-35.9186
30.5565,-28.8581,-35.9211
32.3057,-26.8822,-35.9236
33.9273,-24.8005,-35.9262
35.4151,-22.6213,-35.9287
36.7631,-20.3530,-35.9312
37.9660,-18.0048,-35.9338
39.0192,-15.5859,-35.9363
39.9184,-13.1057,-35.9388
40.6601,-10.5741,-35.9413
41.2415,-8.0011,-35.9439
41.6602,-5.3968,-35.9464
41.9146,-2.7715,-35.9490
42.0023,-0.1355,-35.9533
42.0046,0.0000,-35.9508
42.0046,0.0000,-35.9508
41.9186,2.6476,-35.9537
41.6660,5.2844,-35.9565
41.2477,7.8998,-35.9594
40.6654,10.4835,-35.9622
39.9214,13.0253,-35.9650
39.0188,15.5149,-35.9679
37.9611,17.9425,-35.9707
36.7526,20.2985,-35.9735
35.3980,22.5736,-35.9763
33.9028,24.7585,-35.9791
32.2730,26.8448,-35.9819
30.5150,28.8241,-35.9846
28.6359,30.6885,-35.9874
26.6431,32.4306,-35.9902
24.5446,34.0436,-35.9930
22.3487,35.5211,-35.9957
20.0642,36.8571,-35.9985
17.7001,38.0464,-36.0012
15.2660,39.0842,-36.0040
12.7714,39.9666,-36.0067
10.2244,40.6903,-36.0095
7.6388,41.2516,-36.0122
5.0230,41.6488,-36.0149
2.3875,41.8803,-36.0176
-0.2572,41.9453,-36.0204
-2.9005,41.8434,-36.0231
-5.5321,41.5750,-36.0258
-8.1413,41.1414,-36.0285
-10.7179,40.5442,-36.0312
-13.2516,39.7858,-36.0339
-15.7323,38.8693,-36.0365
-18.1502,37.7983,-36.0392
-20.4956,36.5770,-36.0419
-22.7593,35.2105,-36.0446
-24.9322,33.7040,-36.0473
-27.0057,32.0636,-36.0499
-28.9716,30.2959,-36.0526
-30.8220,28.4079,-36.0552
-32.5497,26.4072,-36.0579
-34.1478,24.3016,-36.0606
-35.6098,22.0995,-36.0632
-36.9301,19.8099,-36.0658
-38.1034,17.4416,-36.0685
-39.1249,15.0043,-36.0711
-39.9908,12.5076,-36.0738
-40.6976,9.9613,-36.0764
-41.2424,7.3757,-36.0790
-41.6231,4.7611,-36.0816
-41.8382,2.1278,-36.0843
-41.8870,-0.5137,-36.0869
-41.7691,-3.1529,-36.0895
-41.4851,-5.7792,-36.0921
-41.0362,-8.3823,-36.0947
-40.4240,-10.9518,-36.0973
-39.6512,-13.4775,-36.0999
-38.7208,-15.9493,-36.1025
-37.6365,-18.3574,-36.1051
-36.4026,-20.6922,-36.1077
-35.0240,-22.9445,-36.1103
-33.5063,-25.1053,-36.1129
-31.8555,-27.1661,-36.1155
-30.0782,-29.1186,-36.1181
-28.1814,-30.9550,-36.1207
-26.1727,-32.6682,-36.1232
-24.0602,-34.2513,-36.1258
-21.8522,-35.6979,-36.1284
-19.5575,-37.0025,-36.1310
-17.1852,-38.1597,-36.1335
-14.7449,-39.1651,-36.1361
-12.2461,-40.0146,-36.1387
-9.6989,-40.7049,-36.1412
-7.1134,-41.2332,-36.1438
-4.4999,-41.5974,-36.1464
-1.8688,-41.7962,-36.1489
0.7696,-41.8287,-36.1515
3.4045,-41.6949,-36.1541
6.0257,-41.3953,-36.1566
8.6227,-40.9310,-36.1592
11.1850,-40.3040,-36.1617
13.7027,-39.5168,-36.1643
16.1655,-38.5725,-36.1668
18.5639,-37.4748,-36.1694
20.8881,-36.2283,-36.1719
23.1290,-34.8378,-36.1745
25.2778,-33.3088,-36.1770
27.3257,-31.6476,-36.1796
29.2648,-29.8606,-36.1821
31.0873,-27.9551,-36.1847
32.7860,-25.9386,-36.1872
34.3541,-23.8191,-36.1898
35.7853,-21.6051,-36.1923
37.0742,-19.3054,-36.1948
38.2154,-16.9292,-36.1974
39.2046,-14.4859,-36.1999
40.0377,-11.9852,-36.2025
40.7115,-9.4371,-36.2050
41.2233,-6.8517,-36.2075
41.5711,-4.2394,-36.2101
41.7537,-1.6104,-36.2124
41.7839,0.0000,-36.2134
41.7839,-0.0000,-36.2134
41.6976,2.6453,-36.2163
41.4441,5.2797,-36.2192
41.0243,7.8926,-36.2220
40.4400,10.4736,-36.2248
39.6935,13.0122,-36.2277
38.7878,15.4983,-36.2305
37.7267,17.9219,-36.2333
36.5142,20.2733,-36.2362
35.1555,22.5432,-36.2390
33.6558,24.7223,-36.2418
32.0213,26.8020,-36.2446
30.2585,28.7739,-36.2474
28.3745,30.6301,-36.2502
26.3769,32.3633,-36.2529
24.2737,33.9664,-36.2557
22.0733,35.4331,-36.2585
19.7847,36.7574,-36.2613
17.4169,37.9341,-36.2640
14.9796,38.9585,-36.2668
12.4807,39.8270,-36.2696
9.9335,40.5351,-36.2723
7.3468,41.0804,-36.2750
4.7308,41.4609,-36.2778
2.0962,41.6749,-36.2805
-0.5466,41.7218,-36.2832
-3.1869,41.6012,-36.2860
-5.8141,41.3137,-36.2887
-8.4177,40.8605,-36.2914
-10.9872,40.2433,-36.2941
-13.5124,39.4648,-36.2968
-15.9830,38.5280,-36.2995
-18.3893,37.4368,-36.3022
-20.7215,36.1954,-36.3049
-22.9704,34.8090,-36.3076
-25.1268,33.2830,-36.3103
-27.1822,31.6237,-36.3129
-29.1283,29.8376,-36.3156
-30.9573,27.9320,-36.3183
-32.6620,25.9146,-36.3209
-34.2353,23.7934,-36.3236
-35.6712,21.5770,-36.3263
-36.9638,19.2742,-36.3289
-38.1079,16.8943,-36.3316
-39.0990,14.4469,-36.3342
-39.9331,11.9418,-36.3369
-40.6069,9.3890,-36.3395
-41.1177,6.7989,-36.3421
-41.4635,4.1817,-36.3448
-41.6429,1.5480,-36.3474
-41.6551,-1.0916,-36.3500
-41.5002,-3.7265,-36.3527
-41.1789,-6.3462,-36.3553
-40.6923,-8.9402,-36.3579
-40.0425,-11.4980,-36.3605
-39.2322,-14.0094,-36.3631
-38.2645,-16.4644,-36.3657
-37.1433,-18.8530,-36.3684
-35.8733,-21.1658,-36.3710
-34.4594,-23.3933,-36.3736
-32.9075,-25.5268,-36.3762
-31.2236,-27.5576,-36.3788
-29.4147,-29.4777,-36.3814
-27.4879,-31.2793,-36.3840
-25.4510,-32.9551,-36.3865
-23.3123,-34.4986,-36.3891
-21.0802,-35.9035,-36.3917
-18.7637,-37.1642,-36.3943
-16.3722,-38.2757,-36.3969
-13.9153,-39.2334,-36.3995
-11.4028,-40.0336,-36.4021
-8.8448,-40.6732,-36.4046
-6.2516,-41.1494,-36.4072
-3.6335,-41.4605,-36.4098
-1.0012,-41.6053,-36.4124
1.6349,-41.5830,-36.4149
4.2641,-41.3940,-36.4175
6.8760,-41.0388,-36.4201
9.4601,-40.5190,-36.4226
12.0058,-39.8367,-36.4252
14.5032,-38.9947,-36.4278
16.9421,-37.9962,-36.4303
19.3128,-36.8454,-36.4329
21.6058,-35.5469,-36.4354
23.8118,-34.1059,-36.4380
25.9220,-32.5282,-36.4406
27.9281,-30.8202,-36.4431
29.8218,-28.9886,-36.4457
31.5957,-27.0410,-36.4482
33.2427,-24.9850,-36.4508
34.7561,-22.8290,-36.4534
36.1299,-20.5816,-36.4559
37.3586,-18.2519,-36.4585
38.4372,-15.8492,-36.4610
39.3616,-13.3831,-36.4636
40.1279,-10.8636,-36.4661
40.7331,-8.3007,-36.4687
41.1748,-5.7049,-36.4712
41.4512,-3.0863,-36.4738
41.5619,-0.4557,-36.4757
41.5641,0.0000,-36.4760
41.5641,0.0000,-36.4760
41.4776,2.6430,-36.4789
41.2232,5.2750,-36.4818
40.8020,7.8854,-36.4846
40.2156,10.4635,-36.4875
39.4666,12.9990,-36.4903
38.5579,15.4815,-36.4932
37.4932,17.9011,-36.4960
36.2769,20.2480,-36.4988
34.9139,22.5126,-36.5017
33.4097,24.6858,-36.5045
31.7705,26.7589,-36.5073
30.0029,28.7234,-36.5101
28.1141,30.5715,-36.5129
26.1117,32.2955,-36.5157
24.0039,33.8887,-36.5185
21.7991,35.3446,-36.5213
19.5063,36.6572,-36.5240
17.1349,37.8213,-36.5268
14.6944,38.8321,-36.5296
12.1930,39.6863,-36.5324
9.6440,40.3791,-36.5351
7.0563,40.9084,-36.5379
4.4403,41.2720,-36.5406
1.8066,41.4686,-36.5434
-0.8341,41.4972,-36.5461
-3.4712,41.3579,-36.5489
-6.0939,41.0512,-36.5516
-8.6917,40.5784,-36.5543
-11.2539,39.9413,-36.5570
-13.7704,39.1427,-36.5597
-16.2308,38.1857,-36.5625
-18.6253,37.0742,-36.5652
-20.9441,35.8128,-36.5679
-23.1779,34.4065,-36.5706
-25.3176,32.8612,-36.5732
-27.3546,31.1830,-36.5759
-29.2807,29.3787,-36.5786
-31.0880,27.4557,-36.5813
-32.7693,25.4218,-36.5840
-34.3178,23.2852,-36.5867
-35.7272,21.0546,-36.5893
-36.9918,18.7390,-36.5920
-38.1066,16.3477,-36.5947
-39.0669,13.8906,-36.5973
-39.8691,11.3775,-36.6000
-40.5098,8.8186,-36.6026
-40.9864,6.2243,-36.6053
-41.2970,3.6051,-36.6079
-41.4405,0.9715,-36.6106
-41.4162,-1.6657,-36.6132
-41.2243,-4.2958,-36.6158
-40.8655,-6.9084,-36.6185
-40.3413,-9.4926,-36.6211
-39.6539,-12.0382,-36.6237
-38.8061,-14.5348,-36.6264
-37.8012,-16.9723,-36.6290
-36.6434,-19.3408,-36.6316
-35.3375,-21.6308,-36.6342
-33.8886,-23.8329,-36.6368
-32.3027,-25.9384,-36.6394
-30.5862,-27.9387,-36.6421
-28.7461,-29.8256,-36.6447
-26.7898,-31.5917,-36.6473
-24.7253,-33.2296,-36.6499
-22.5609,-34.7329,-36.6525
-20.3054,-36.0954,-36.6551
-17.9680,-37.3117,-36.6577
-15.5580,-38.3768,-36.6603
-13.0853,-39.2865,-36.6629
-10.5600,-40.0370,-36.6654
-7.9921,-40.6254,-36.6680
-5.3922,-41.0493,-36.6706
-2.7707,-41.3069,-36.6732
-0.1382,-41.3974,-36.6758
2.4945,-41.3202,-36.6784
5.1169,-41.0758,-36.6810
7.7182,-40.6652,-36.6835
10.2881,-40.0900,-36.6861
12.8161,-39.3525,-36.6887
15.2919,-38.4559,-36.6913
17.7055,-37.4036,-36.6938
20.0473,-36.2001,-36.6964
22.3076,-34.8502,-36.6990
24.4774,-33.3593,-36.7016
26.5479,-31.7336,-36.7041
28.5107,-29.9795,-36.7067
30.3579,-28.1043,-36.7093
32.0821,-26.1155,-36.7118
33.6761,-24.0212,-36.7144
35.1337,-21.8299,-36.7170
36.4490,-19.5505,-36.7195
37.6165,-17.1921,-36.7221
38.6317,-14.7644,-36.7247
39.4904,-12.2772,-36.7272
40.1891,-9.7405,-36.7298
40.7251,-7.1647,-36.7323
41.0962,-4.5601,-36.7349
41.3010,-1.9374,-36.7373
41.3454,-0.0000,-36.7386
41.3454,-0.0000,-36.7386
41.2585,2.6407,-36.7415
41.0032,5.2703,-36.7444
40.5805,7.8781,-36.7472
39.9922,10.4534,-36.7501
39.2406,12.9857,-36.7530
38.3288,15.4647,-36.7558
37.2606,17.8802,-36.7587
36.0405,20.2225,-36.7615
34.6732,22.4819,-36.7644
33.1646,24.6492,-36.7672
31.5207,26.7156,-36.7700
29.7483,28.6727,-36.7728
27.8547,30.5125,-36.7757
25.8475,32.2274,-36.7785
23.7350,33.8106,-36.7813
21.5259,35.2556,-36.7840
19.2291,36.5564,-36.7868
16.8540,37.7078,-36.7896
14.4104,38.7051,-36.7924
11.9065,39.5447,-36.7952
9.3558,40.2222,-36.7980
6.7672,40.7354,-36.8007
4.1513,41.0822,-36.8035
1.5186,41.2612,-36.8063
-1.1199,41.2717,-36.8090
-3.7536,41.1136,-36.8117
-6.3716,40.7876,-36.8145
-8.9634,40.2952,-36.8172
-11.5182,39.6382,-36.8200
-14.0258,38.8194,-36.8227
-16.4758,37.8422,-36.8254
-18.8582,36.7105,-36.8281
-21.1634,35.4291,-36.8308
-23.3819,34.0031,-36.8335
-25.5046,32.4384,-36.8363
-27.5230,30.7415,-36.8390
-29.4288,28.9191,-36.8416
-31.2141,26.9789,-36.8443
-32.8719,24.9287,-36.8470
-34.3952,22.7769,-36.8497
-35.7778,20.5324,-36.8524
-37.0143,18.2042,-36.8551
-38.0994,15.8020,-36.8577
-39.0288,13.3354,-36.8604
-39.7988,10.8147,-36.8631
-40.4061,8.2501,-36.8658
-40.8484,5.6521,-36.8684
-41.1238,3.0312,-36.8711
-41.2312,0.3983,-36.8737
-41.1703,-2.2360,-36.8764
-40.9412,-4.8608,-36.8790
-40.5450,-7.4656,-36.8817
-39.9832,-10.0396,-36.8843
-39.2582,-12.5723,-36.8869
-38.3730,-15.0534,-36.8896
-37.3311,-17.4727,-36.8922
-36.1369,-19.8205,-36.8948
-34.7953,-22.0870,-36.8975
-33.3117,-24.2631,-36.9001
-31.6922,-26.3399,-36.9027
-29.9435,-28.3090,-36.9053
-28.0727,-30.1622,-36.9080
-26.0874,-31.8920,-36.9106
-23.9958,-33.4914,-36.9132
-21.8065,-34.9539,-36.9158
-19.5283,-36.2735,-36.9184
-17.1706,-37.4448,-36.9210
-14.7430,-38.4630,-36.9236
-12.2555,-39.3241,-36.9262
-9.7182,-40.0245,-36.9288
-7.1415,-40.5614,-36.9314
-4.5358,-40.9326,-36.9340
-1.9120,-41.1366,-36.9366
0.7195,-41.1726,-36.9392
3.3477,-41.0404,-36.9418
5.9619,-40.7406,-36.9444
8.5515,-40.2745,-36.9470
11.1060,-39.6440,-36.9496
13.6148,-38.8517,-36.9522
16.0677,-37.9007,-36.9548
18.4548,-36.7951,-36.9574
20.7663,-35.5394,-36.9599
22.9927,-34.1386,-36.9625
25.1250,-32.5986,-36.9651
27.1545,-30.9256,-36.9677
29.0729,-29.1264,-36.9703
30.8723,-27.2086,-36.9728
32.5455,-25.1798,-36.9754
34.0856,-23.0484,-36.9780
35.4863,-20.8231,-36.9806
36.7420,-18.5129,-36.9832
37.8475,-16.1275,-36.9857
38.7983,-13.6763,-36.9883
39.5906,-11.1697,-36.9909
40.2211,-8.6176,-36.9934
40.6873,-6.0307,-36.9960
40.9873,-3.4193,-36.9986
41.1203,-0.7943,-37.0006
41.1275,0.0000,-37.0012
41.1275,-0.0000,-37.0012
41.0404,2.6384,-37.0041
40.7842,5.2656,-37.0070
40.3601,7.8708,-37.0099
39.7697,10.4433,-37.0128
39.0155,12.9724,-37.0156
38.1007,15.4478,-37.0185
37.0290,17.8592,-37.0214
35.8050,20.1968,-37.0242
34.4335,22.4510,-37.0271
32.9204,24.6123,-37.0299
31.2719,26.6720,-37.0327
29.4947,28.6217,-37.0356
27.5962,30.4531,-37.0384
25.5843,32.1589,-37.0412
23.4672,33.7321,-37.0440
21.2537,35.1661,-37.0468
18.9529,36.4550,-37.0496
16.5743,37.5937,-37.0524
14.1276,38.5773,-37.0552
11.6213,39.4025,-37.0580
9.0690,40.0646,-37.0608
6.4796,40.5616,-37.0636
3.8638,40.8915,-37.0664
1.2324,41.0528,-37.0691
-1.4039,41.0451,-37.0719
-4.0340,40.8682,-37.0746
-6.6472,40.5229,-37.0774
-9.2328,40.0108,-37.0802
-11.7800,39.3339,-37.0829
-14.2784,38.4950,-37.0856
-16.7178,37.4975,-37.0884
-19.0879,36.3458,-37.0911
-21.3792,35.0444,-37.0938
-23.5822,33.5988,-37.0965
-25.6877,32.0149,-37.0993
-27.6872,30.2993,-37.1020
-29.5724,28.4590,-37.1047
-31.3356,26.5017,-37.1074
-32.9695,24.4354,-37.1101
-34.4673,22.2687,-37.1128
-35.8230,20.0105,-37.1155
-37.0310,17.6701,-37.1182
-38.0863,15.2571,-37.1208
-38.9846,12.7816,-37.1235
-39.7221,10.2536,-37.1262
-40.2959,7.6837,-37.1289
-40.7037,5.0824,-37.1315
-40.9437,2.4604,-37.1342
-41.0150,-0.1714,-37.1369
-40.9173,-2.8022,-37.1395
-40.6511,-5.4212,-37.1422
-40.2174,-8.0176,-37.1449
-39.6180,-10.5807,-37.1475
-38.8555,-13.0999,-37.1502
